id,text,,
711,Breast Exam: Nipple inversion,,
712,Breast Exam: Paget's disease of the nipple,,
713,Breast Exam: Skin retraction or dimpling,,
714,Orthopedic: Valgus deformity,,
715,Orthopedic: Varus deformity,,
716,Orthopedic: Leg length discrepancy,,
717,Orthopedic: Antalgic limp,,
718,Orthopedic: Trendelenburg gait,,
719,Orthopedic: Foot drop,,
720,Orthopedic: Gower's sign,,
721,Psychiatric: Thought process logical and goal-directed,,
722,Psychiatric: Tangential thought process,,
723,Psychiatric: Circumstantial thought process,,
724,Psychiatric: Loose associations,,
725,Psychiatric: Word salad,,
726,Psychiatric: Neologisms,,
727,Psychiatric: Clang associations,,
728,Psychiatric: Thought blocking,,
729,Psychiatric: Suicidal ideation denied,,
730,Psychiatric: Homicidal ideation denied,,
731,Psychiatric: Insight fair,,
732,Psychiatric: Judgment poor,,
733,Psychiatric: Memory intact,,
734,Vascular: Allen's test normal,,
735,Vascular: Ankle-Brachial Index (ABI) normal,,
736,Vascular: Ankle-Brachial Index (ABI) abnormal,,
737,Vascular: Capillary leak,,
738,Vascular: Hollenhorst plaque,,
739,Eye: Kayser-Fleischer ring,,
740,Eye: Brushfield spots,,
741,Mouth: Koplik's spots,,
742,Mouth: Strawberry tongue,,
743,Mouth: Geographic tongue,,
744,Mouth: Hairy leukoplakia,,
745,Mouth: Torus palatinus,,
746,Chest: Fremitus,,
747,Heart: Opening snap,,
748,Heart: Ejection click,,
749,Abdomen: Shifting dullness positive,,
750,Abdomen: Succussion splash,,
751,Extremities: Janeway lesions,,
752,Extremities: Osler's nodes,,
753,Extremities: Needle tracks,,
754,Neurological: Decorticate posturing,,
755,Neurological: Decerebrate posturing,,
756,Neurological: Doll's eyes reflex (oculocephalic),,
757,Neurological: Cold caloric testing (oculovestibular),,
758,Skin: Nikolsky's sign,,
759,Skin: Auspitz's sign,,
760,Skin: Koebner phenomenon,,
761,Skin: Darier's sign,,
762,Skin: Shagreen patch,,
763,Skin: Ash-leaf spots,,
764,Skin: Cafe-au-lait spots,,
765,Skin: Neurofibromas,,
766,Skin: Port-wine stain,,
767,Skin: Hemangioma,,
768,Breathing Pattern: Ataxic,,
769,Breathing Pattern: Apneustic,,
770,Pulse Pressure: Widened,,
771,Pulse Pressure: Narrowed,,
772,Jugular Venous Pulse: Cannon 'a' waves,,
773,Jugular Venous Pulse: Kussmaul's sign,,
774,Percussion Note: Stony dull,,
775,Breath Sounds: Cavernous,,
776,Vocal Resonance: Decreased,,
777,Vocal Resonance: Increased,,
778,Abdominal Contour: Globular,,
779,Palpation: Doughy abdomen,,
780,Reflex: Jaw jerk,,
781,Reflex: Glabellar tap,,
782,Reflex: Anal reflex,,
783,Maitland Mobilization Grade I,,
784,Maitland Mobilization Grade II,,
785,Maitland Mobilization Grade III,,
786,Maitland Mobilization Grade IV,,
787,Maitland Mobilization Grade V,,
788,Manual Muscle Testing Grade 0/5,,
789,Manual Muscle Testing Grade 1/5,,
790,Manual Muscle Testing Grade 2/5,,
791,Manual Muscle Testing Grade 3/5,,
792,Manual Muscle Testing Grade 4/5,,
793,Manual Muscle Testing Grade 5/5,,
794,Pain: Visceral,,
795,Pain: Somatic,,
796,Pain: Neuropathic,,
797,Pain: Referred,,
798,Pain: Phantom limb,,
799,Behavior: Eye contact good,,
800,Behavior: Eye contact poor,,
801,Behavior: Restless,,
802,Behavior: Withdrawn,,
803,Behavior: Disinhibited,,
804,Behavior: Combative,,
805,Behavior: Cooperative,,
806,Consciousness: Clouded,,
807,Memory: Anterograde amnesia,,
808,Memory: Retrograde amnesia,,
809,Language: Paraphasic errors,,
810,Language: Dysprosody,,
811,Praxis: Ideomotor apraxia,,
812,Praxis: Ideational apraxia,,
813,Gnosis: Agnosia,,
814,Gnosis: Astereognosis,,
815,Gnosis: Anosognosia,,
816,Visual Field: Homonymous hemianopsia,,
817,Visual Field: Bitemporal hemianopsia,,
818,Visual Field: Quadrantanopsia,,
819,Visual Field: Scotoma,,
820,Reflex: Corneal reflex present,,
821,Reflex: Cough reflex present,,
822,Fontanelle (Infant): Cephalhematoma,,
823,Fontanelle (Infant): Craniotabes,,
824,Ears: Preauricular pit/tag,,
825,Ears: Low-set ears,,
826,Mouth: Bifid uvula,,
827,Mouth: Submucous cleft palate,,
828,Chest: Harrison's groove,,
829,Chest: Rachitic rosary,,
830,Abdomen: Diastasis recti,,
831,Genitalia (Infant): Ambiguous genitalia,,
832,Genitalia (Infant): Chordee,,
833,Hands: Simian crease,,
834,Hands: Clinodactyly,,
835,Feet: Talipes equinovarus (clubfoot),,
836,Feet: Metatarsus adductus,,
837,Skin: Cutis marmorata,,
838,Skin: Harlequin color change,,
839,Skin: Acrocyanosis,,
840,Skin: Milia,,
841,Skin: Nevus simplex (stork bite),,
842,Skin: Nevus flammeus (port-wine stain),,
843,Skin: Congenital melanocytic nevus,,
844,Skin: Hemangioma of infancy,,
845,Reflex (Infant): Asymmetric tonic neck reflex,,
846,Reflex (Infant): Landau reflex,,
847,Reflex (Infant): Parachute reflex,,
848,Reflex (Infant): Galant reflex (truncal incurvation),,
849,Tone (Infant): Hypotonic,,
850,Tone (Infant): Hypertonic,,
851,Abdomen: Olive-shaped mass (pyloric stenosis),,
852,Abdomen: Sausage-shaped mass (intussusception),,
853,Blood Pressure: Postural drop,,
854,Pulse: Collapsing,,
855,Precordium: Active,,
856,Apical Impulse: Tapping,,
857,Apical Impulse: Heaving,,
858,Heart Sound: Fixed splitting of S2,,
859,Heart Sound: Paradoxical splitting of S2,,
860,Heart Murmur: Still's murmur,,
861,Heart Murmur: Venous hum,,
862,Vascular: Livedo racemosa,,
863,Nails: Lindsay's nails (half-and-half),,
864,Nails: Muehrcke's lines,,
865,Nails: Mees' lines,,
866,Nails: Yellow nail syndrome,,
867,Skin: Leser-Trelat sign,,
868,Skin: Acanthosis nigricans,,
869,Skin: Necrobiosis lipoidica,,
870,Skin: Granuloma annulare,,
871,Skin: Erythema nodosum,,
872,Skin: Pyoderma gangrenosum,,
873,Skin: Sweet's syndrome,,
874,Skin: Calciphylaxis,,
875,Skin: Dermatofibrosarcoma protuberans,,
876,Face: Risus sardonicus,,
877,Face: Hutchinson's teeth,,
878,Face: Saddle nose,,
879,Eyes: Argyll Robertson pupil,,
880,Eyes: Horner's syndrome,,
881,Eyes: Adie's pupil,,
882,Eyes: Marcus Gunn pupil,,
883,Eyes: Bitot's spots,,
884,Eyes: Keratomalacia,,
885,Neck: Pemberton's sign,,
886,Chest: Hoover's sign,,
887,Chest: Litten's sign,,
888,Abdomen: Grey Turner's sign,,
889,Abdomen: Cullen's sign,,
890,Abdomen: Fothergill's sign,,
891,Abdomen: Kehr's sign,,
892,Abdomen: Dance's sign,,
893,Abdomen: Castell's sign,,
894,Abdomen: Traube's space percussion,,
895,Genitalia: Prehn's sign,,
896,Genitalia: Angel's sign,,
897,Extremities: Pratt's sign,,
898,Extremities: Moses' sign,,
899,Extremities: Lowenberg's sign,,
900,Extremities: De Musset's sign,,
901,Extremities: Quincke's pulse,,
902,Extremities: Corrigan's pulse,,
903,Extremities: Duroziez's sign,,
904,Extremities: Traube's sign,,
905,Extremities: Hill's sign,,
906,Neurological: Uhthoff's phenomenon,,
907,Neurological: Gower's sign,,
908,Neurological: Beevor's sign,,
909,Neurological: Myerson's sign,,
910,Neurological: Oppenheim's sign,,
911,Neurological: Gordon's sign,,
912,Neurological: Chaddock's sign,,
913,Neurological: Rossolimo's sign,,
914,Neurological: Mendel-Bechterew sign,,
915,Neurological: Pronator drift,,
916,Neurological: Barre's sign,,
917,Neurological: Mingazzini's sign,,
918,Neurological: Holmes-Adie syndrome,,
919,Neurological: Foster Kennedy syndrome,,
920,Neurological: Parinaud's syndrome,,
921,Neurological: Weber's syndrome,,
922,Neurological: Benedikt's syndrome,,
923,Neurological: Claude's syndrome,,
924,Neurological: Wallenberg's syndrome,,
925,Neurological: Brown-Sequard syndrome,,
926,Neurological: Gerstmann's syndrome,,
927,Neurological: Balint's syndrome,,
928,Neurological: Anton's syndrome,,
929,Neurological: Charles Bonnet syndrome,,
930,Vital Signs: Temperature-pulse dissociation,,
931,Skin: Ichthyosis,,
932,Skin: Collodion baby,,
933,Skin: Harlequin ichthyosis,,
934,Skin: Epidermolysis bullosa,,
935,Skin: Incontinentia pigmenti,,
936,Hair: Monilethrix,,
937,Hair: Pili torti,,
938,Hair: Trichorrhexis nodosa,,
939,Hair: Uncombable hair syndrome,,
940,Face: Coarse facial features,,
941,Eyes: Epicanthal folds,,
942,Eyes: Hypertelorism,,
943,Eyes: Hypotelorism,,
944,Eyes: Coloboma,,
945,Ears: Microtia,,
946,Ears: Anotia,,
947,Nose: Broad nasal bridge,,
948,Nose: Beaked nose,,
949,Mouth: Micrognathia,,
950,Mouth: Retrognathia,,
951,Mouth: Prognathism,,
952,Mouth: Macrostomia,,
953,Mouth: Microstomia,,
954,Mouth: Macroglossia,,
955,Mouth: Natal teeth,,
956,Neck: Webbed neck,,
957,Neck: Short neck,,
958,Chest: Shield chest,,
59,Chest: Widely spaced nipples,,
960,Limbs: Phocomelia,,
961,Limbs: Amelia,,
962,Limbs: Micromelia,,
963,Limbs: Rhizomelia,,
964,Limbs: Mesomelia,,
965,Limbs: Acromelia,,
966,Limbs: Polydactyly,,
967,Limbs: Syndactyly,,
968,Limbs: Ectrodactyly,,
969,Limbs: Arachnodactyly,,
970,Limbs: Brachydactyly,,
971,Limbs: Camptodactyly,,
972,Limbs: Overlapping fingers,,
973,Limbs: Rocker-bottom feet,,
974,Limbs: Sandal gap,,
975,Joints: Hypermobility,,
976,Joints: Contractures,,
977,Joints: Arthrogryposis,,
978,Abdomen: Prune belly,,
979,General: Fetal hydrops,,
980,General: Macrosomia,,
981,General: Intrauterine growth restriction (IUGR),,
982,General: Small for gestational age (SGA),,
983,General: Large for gestational age (LGA),,
984,General: Premature,,
985,General: Postmature,,
986,General: Dysmorphic features,,
987,Blood Pressure: Labile,,
988,Pulse: Pulsus bisferiens,,
9T,Heart Sounds: Summation gallop,,
990,Abdomen: Venous hum (Cruveilhier-Baumgarten),,
991,Pain: Allodynia,,
992,Pain: Hyperalgesia,,
993,Pain: Hyperpathia,,
994,Pain: Dysesthesia,,
995,Mental Status: Perseveration,,
996,Mental Status: Echolalia,,
997,Mental Status: Echopraxia,,
998,Mental Status: Waxy flexibility,,
999,Mental Status: Negativism,,
1000,Mental Status: Verbigeration,,
1001,Mental Status: Logorrhea,,
1002,Mental Status: Poverty of speech,,
1003,Mental Status: Alogia,,
1004,Mental Status: Avolition,,
1005,Mental Status: Asociality,,
1006,Mental Status: Anhedonia,,
1007,Mental Status: Blunted affect,,
1008,Mental Status: Inappropriate affect,,
1009,Mental Status: Alexithymia,,
1010,Mental Status: Derealization,,
1011,Mental Status: Depersonalization,,
1012,Mental Status: Jamais vu,,
1013,Mental Status: Deja vu,,
1014,Mental Status: Micropsia,,
1015,Mental Status: Macropsia,,
1016,Mental Status: Formication,,
1017,Mental Status: Synesthesia,,
1018,Mental Status: Illusions,,
1019,Mental Status: Ideas of reference,,
1020,Mental Status: Magical thinking,,
1021,Mental Status: Thought broadcasting,,
1022,Mental Status: Thought insertion,,
1023,Mental Status: Thought withdrawal,,
1024,Mental Status: Delusions of grandeur,,
1025,Mental Status: Delusions of persecution,,
1026,Mental Status: Somatic delusions,,
1027,Mental Status: Erotomanic delusions,,
1028,Mental Status: Nihilistic delusions,,
1029,Mental Status: Delusions of control,,
1030,Mental Status: Delusions of guilt,,
1031,Mental Status: Delusions of jealousy,,
1032,Mental Status: Capgras delusion,,
1033,Mental Status: Fregoli delusion,,
1034,Mental Status: Cotard delusion,,
1035,Mental Status: Lycanthropy,,
1036,Mental Status: Othello syndrome,,
1037,Mental Status: Ekbom's syndrome,,
1038,Mental Status: Diogenes syndrome,,
1039,Mental Status: Munchausen syndrome,,
1040,Mental Status: Munchausen syndrome by proxy,,
1041,Mental Status: Ganser syndrome,,
1042,Mental Status: Jerusalem syndrome,,
1043,Mental Status: Stendhal syndrome,,
1044,Mental Status: Paris syndrome,,
1045,Mental Status: Stockholm syndrome,,
1046,Mental Status: Lima syndrome,,
1047,Mental Status: La belle indifference,,
1048,Mental Status: Witzelsucht,,
1049,Mental Status: Moria,,
1050,Mental Status: Akathisia,,
1051,Mental Status: Akinesia,,
1052,Mental Status: Bradykinesia,,
1053,Mental Status: Dyskinesia,,
1054,Mental Status: Tardive dyskinesia,,
1055,Mental Status: Neuroleptic malignant syndrome,,
1056,Mental Status: Serotonin syndrome,,
1057,Mental Status: Catatonia,,
1058,Mental Status: Stupor,,
1059,Mental Status: Catalepsy,,
1060,Mental Status: Mutism,,
1061,Mental Status: Posturing,,
1062,Mental Status: Mannerisms,,
1063,Mental Status: Stereotypies,,
1064,Mental Status: Agitation,,
1065,Mental Status: Aggression,,
1066,Mental Status: Impulsivity,,
1067,Mental Status: Suicidality,,
1068,Mental Status: Homicidality,,
1069,Mental Status: Self-injurious behavior,,
1070,Mental Status: Compulsions,,
1071,Mental Status: Obsessions,,
1072,Mental Status: Phobias,,
1073,Mental Status: Panic attacks,,
1074,Mental Status: Flashbacks,,
1075,Mental Status: Nightmares,,
1076,Mental Status: Dissociation,,
1077,Mental Status: Amnesia,,
1078,Mental Status: Fugue,,
1079,Mental Status: Identity confusion,,
1080,Mental Status: Identity alteration,,
1081,Mental Status: Malingering,,
1082,Mental Status: Factitious disorder,,
1083,Mental Status: Somatization,,
1084,Mental Status: Hypochondriasis,,
1085,Mental Status: Pain disorder,,
1086,Mental Status: Body dysmorphic disorder,,
1087,Mental Status: Trichotillomania,,
1088,Mental Status: Excoriation disorder,,
1089,Mental Status: Hoarding disorder,,
1090,Mental Status: Anorexia,,
1091,Mental Status: Bulimia,,
1092,Mental Status: Binge eating,,
1093,Mental Status: Pica,,
1094,Mental Status: Rumination,,
1095,Mental Status: Enuresis,,
1096,Mental Status: Encopresis,,
1097,Mental Status: Insomnia,,
1098,Mental Status: Hypersomnia,,
1099,Mental Status: Narcolepsy,,
1100,Mental Status: Parasomnias,,
1101,Mental Status: Sexual dysfunction,,
1102,Mental Status: Paraphilias,,
1103,Mental Status: Gender dysphoria,,
1104,Mental Status: Oppositional defiant disorder,,
1105,Mental Status: Conduct disorder,,
1106,Mental Status: Intermittent explosive disorder,,
1107,Mental Status: Pyromania,,
1108,Mental Status: Kleptomania,,
1109,Mental Status: Gambling disorder,,
1110,Mental Status: Internet gaming disorder,,
1111,Mental Status: Caffeine withdrawal,,
1112,Mental Status: Cannabis withdrawal,,
1113,Mental Status: Opioid withdrawal,,
1114,"Mental Status: Sedative,  hypnotic,  or anxiolytic withdrawal",,
1115,Mental Status: Stimulant withdrawal,,
1116,Mental Status: Tobacco withdrawal,,
1117,Mental Status: Alcohol intoxication,,
1118,Mental Status: Alcohol withdrawal,,
1119,Mental Status: Delirium tremens,,
1120,Mental Status: Wernicke's encephalopathy,,
1121,Mental Status: Korsakoff's syndrome,,
1122,Mental Status: Fetal alcohol syndrome,,
1123,Mental Status: Neonatal abstinence syndrome,,
1124,Mental Status: Lead poisoning,,
1125,Mental Status: Mercury poisoning,,
1126,Mental Status: Arsenic poisoning,,
1127,Mental Status: Cyanide poisoning,,
1128,Mental Status: Organophosphate poisoning,,
1129,Mental Status: Carbon monoxide poisoning,,
1130,Mental Status: Anticholinergic toxicity,,
1131,Mental Status: Cholinergic toxicity,,
1132,Mental Status: Sympathomimetic toxicity,,
1133,Mental Status: Opioid toxicity,,
1134,Mental Status: Sedative-hypnotic toxicity,,
1135,Mental Status: Serotonin syndrome,,
1136,Mental Status: Neuroleptic malignant syndrome,,
1137,Mental Status: Lithium toxicity,,
1138,Mental Status: Salicylate toxicity,,
1139,Mental Status: Acetaminophen toxicity,,
1140,Mental Status: Ethylene glycol toxicity,,
1141,Mental Status: Methanol toxicity,,
1142,Mental Status: Isopropanol toxicity,,
1143,Mental Status: Digoxin toxicity,,
1144,Mental Status: Theophylline toxicity,,
1145,Mental Status: Phenytoin toxicity,,
1146,Mental Status: Carbamazepine toxicity,,
1147,Mental Status: Valproic acid toxicity,,
1148,Mental Status: Barbiturate toxicity,,
1149,Mental Status: Benzodiazepine toxicity,,
1150,Mental Status: Tricyclic antidepressant toxicity,,
1151,Mental Status: MAOI toxicity,,
1152,Mental Status: SSRI toxicity,,
1153,Mental Status: SNRI toxicity,,
1154,Mental Status: Atypical antipsychotic toxicity,,
1155,Mental Status: Typical antipsychotic toxicity,,
1156,Mental Status: Cocaine toxicity,,
1157,Mental Status: Amphetamine toxicity,,
1158,Mental Status: MDMA toxicity,,
1159,Mental Status: PCP toxicity,,
1160,Mental Status: LSD toxicity,,
1161,Mental Status: Psilocybin toxicity,,
1162,Mental Status: Mescaline toxicity,,
1163,Mental Status: Ketamine toxicity,,
1164,Mental Status: GHB toxicity,,
1165,Mental Status: Inhalant toxicity,,
1166,Mental Status: Bath salt toxicity,,
1167,Mental Status: Synthetic cannabinoid toxicity,,
1168,Mental Status: Plant toxicity,,
1169,Mental Status: Mushroom toxicity,,
1170,Mental Status: Spider bite envenomation,,
1171,Mental Status: Snake bite envenomation,,
1172,Mental Status: Scorpion sting envenomation,,
1173,Mental Status: Jellyfish sting envenomation,,
1174,Mental Status: Bee sting envenomation,,
1175,Mental Status: Wasp sting envenomation,,
1176,Mental Status: Hornet sting envenomation,,
1177,Mental Status: Fire ant sting envenomation,,
1178,Mental Status: Tick paralysis,,
1179,Mental Status: Ciguatera fish poisoning,,
1180,Mental Status: Scombroid fish poisoning,,
1181,Mental Status: Paralytic shellfish poisoning,,
1182,Mental Status: Neurotoxic shellfish poisoning,,
1183,Mental Status: Amnesic shellfish poisoning,,
1184,Mental Status: Diarrhetic shellfish poisoning,,
1185,Mental Status: Botulism,,
1186,Mental Status: Tetanus,,
1187,Mental Status: Rabies,,
1188,Mental Status: Encephalitis,,
1189,Mental Status: Meningitis,,
1190,Mental Status: Brain abscess,,
1191,Mental Status: Subdural empyema,,
1192,Mental Status: Epidural abscess,,
1193,Mental Status: Transverse myelitis,,
1194,Mental Status: Acute disseminated encephalomyelitis,,
1195,Mental Status: Guillain-Barre syndrome,,
1196,Mental Status: Miller Fisher syndrome,,
1197,Mental Status: Chronic inflammatory demyelinating polyneuropathy,,
1198,Mental Status: Multifocal motor neuropathy,,
1199,Mental Status: Myasthenia gravis,,
1200,Mental Status: Lambert-Eaton myasthenic syndrome,,
1201,Mental Status: Myotonic dystrophy,,
1202,Mental Status: Duchenne muscular dystrophy,,
1203,Mental Status: Becker muscular dystrophy,,
1204,Mental Status: Limb-girdle muscular dystrophy,,
1205,Mental Status: Facioscapulohumeral muscular dystrophy,,
1206,Mental Status: Oculopharyngeal muscular dystrophy,,
1207,Mental Status: Emery-Dreifuss muscular dystrophy,,
1208,Mental Status: Spinal muscular atrophy,,
1209,Mental Status: Amyotrophic lateral sclerosis (ALS),,
1210,Mental Status: Primary lateral sclerosis,,
1211,Mental Status: Progressive bulbar palsy,,
1212,Mental Status: Progressive muscular atrophy,,
1213,Mental Status: Multiple sclerosis,,
1214,Mental Status: Neuromyelitis optica,,
1215,Mental Status: Transverse myelitis,,
1216,Mental Status: Optic neuritis,,
1217,Mental Status: Internuclear ophthalmoplegia,,
1218,Mental Status: Lhermitte's sign,,
1219,Mental Status: Uhthoff's phenomenon,,
1220,Mental Status: Parkinson's disease,,
1221,Mental Status: Parkinsonism,,
1222,Mental Status: Progressive supranuclear palsy,,
1223,Mental Status: Multiple system atrophy,,
1224,Mental Status: Corticobasal degeneration,,
1225,Mental Status: Lewy body dementia,,
1226,Mental Status: Huntington's disease,,
1227,Mental Status: Wilson's disease,,
1228,Mental Status: Essential tremor,,
1229,Mental Status: Dystonia,,
1230,Mental Status: Tics,,
1231,Mental Status: Tourette's syndrome,,
1232,Mental Status: Restless legs syndrome,,
1233,Mental Status: Periodic limb movement disorder,,
1234,Mental Status: Ataxia,,
1235,Mental Status: Friedreich's ataxia,,
1236,Mental Status: Ataxia-telangiectasia,,
1237,Mental Status: Spinocerebellar ataxia,,
1238,Mental Status: Epilepsy,,
1239,Mental Status: Generalized tonic-clonic seizure,,
1240,Mental Status: Absence seizure,,
1241,Mental Status: Myoclonic seizure,,
1242,Mental Status: Atonic seizure,,
1243,Mental Status: Simple partial seizure,,
1244,Mental Status: Complex partial seizure,,
1245,Mental Status: Status epilepticus,,
1246,Mental Status: Febrile seizure,,
1247,Mental Status: Migraine,,
1248,Mental Status: Tension headache,,
1249,Mental Status: Cluster headache,,
1250,Mental Status: Trigeminal neuralgia,,
1251,Mental Status: Glossopharyngeal neuralgia,,
1252,Mental Status: Postherpetic neuralgia,,
1253,Mental Status: Diabetic neuropathy,,
1254,Mental Status: Alcoholic neuropathy,,
1255,Mental Status: Uremic neuropathy,,
1256,Mental Status: Nutritional neuropathy,,
1257,Mental Status: Toxic neuropathy,,
1258,Mental Status: Hereditary neuropathy,,
1259,Mental Status: Carpal tunnel syndrome,,
1260,Mental Status: Cubital tunnel syndrome,,
1261,Mental Status: Tarsal tunnel syndrome,,
1262,Mental Status: Meralgia paresthetica,,
1263,Mental Status: Sciatica,,
1264,Mental Status: Radiculopathy,,
1265,Mental Status: Myelopathy,,
1266,Mental Status: Cauda equina syndrome,,
1267,Mental Status: Conus medullaris syndrome,,
1268,Mental Status: Syringomyelia,,
1269,Mental Status: Spinal cord injury,,
1270,Mental Status: Traumatic brain injury,,
1271,Mental Status: Concussion,,
1272,Mental Status: Post-concussion syndrome,,
1273,Mental Status: Chronic traumatic encephalopathy,,
1274,Mental Status: Stroke,,
1275,Mental Status: Ischemic stroke,,
1276,Mental Status: Hemorrhagic stroke,,
1277,Mental Status: Subarachnoid hemorrhage,,
1278,Mental Status: Subdural hematoma,,
1279,Mental Status: Epidural hematoma,,
1280,Mental Status: Intracerebral hemorrhage,,
1281,Mental Status: Cerebral amyloid angiopathy,,
1282,Mental Status: Arteriovenous malformation,,
1283,Mental Status: Cavernous malformation,,
1284,Mental Status: Dural arteriovenous fistula,,
1285,Mental Status: Cerebral aneurysm,,
1286,Mental Status: Moyamoya disease,,
1287,Mental Status: Vasculitis,,
1288,Mental Status: Giant cell arteritis,,
1289,Mental Status: Takayasu's arteritis,,
1290,Mental Status: Polyarteritis nodosa,,
1291,Mental Status: Kawasaki disease,,
1292,Mental Status: Granulomatosis with polyangiitis,,
1293,Mental Status: Eosinophilic granulomatosis with polyangiitis,,
1294,Mental Status: Microscopic polyangiitis,,
1295,Mental Status: Behcet's disease,,
1296,Mental Status: Primary angiitis of the CNS,,
1297,Mental Status: Cerebral venous thrombosis,,
1298,Mental Status: Hypertensive encephalopathy,,
1299,Mental Status: Posterior reversible encephalopathy syndrome,,
1300,Mental Status: Hypoxic-ischemic encephalopathy,,
1301,Mental Status: Hepatic encephalopathy,,
1302,Mental Status: Uremic encephalopathy,,
1303,Mental Status: Wernicke's encephalopathy,,
1304,Mental Status: Korsakoff's syndrome,,
1305,Mental Status: Marchiafava-Bignami disease,,
1306,Mental Status: Central pontine myelinolysis,,
1307,Mental Status: Normal pressure hydrocephalus,,
1308,Mental Status: Hydrocephalus ex vacuo,,
1309,Mental Status: Pseudotumor cerebri,,
1310,Mental Status: Brain tumor,,
1311,Mental Status: Meningioma,,
1312,Mental Status: Glioblastoma,,
1313,Mental Status: Astrocytoma,,
1314,Mental Status: Oligodendroglioma,,
1315,Mental Status: Ependymoma,,
1316,Mental Status: Medulloblastoma,,
1317,Mental Status: Pineal tumor,,
1318,Mental Status: Pituitary adenoma,,
1319,Mental Status: Craniopharyngioma,,
1320,Mental Status: Acoustic neuroma,,
1321,Mental Status: Metastatic brain tumor,,
1322,Mental Status: Leptomeningeal carcinomatosis,,
1323,Mental Status: Paraneoplastic syndrome,,
1324,Mental Status: Limbic encephalitis,,
1325,Mental Status: Cerebellar degeneration,,
1326,Mental Status: Opsoclonus-myoclonus syndrome,,
1327,Mental Status: Stiff-person syndrome,,
1328,Mental Status: Neuromyotonia,,
1329,Mental Status: Lambert-Eaton myasthenic syndrome,,
1330,Mental Status: Prion disease,,
1331,Mental Status: Creutzfeldt-Jakob disease,,
1332,Mental Status: Variant Creutzfeldt-Jakob disease,,
1333,Mental Status: Gerstmann-Straussler-Scheinker syndrome,,
1334,Mental Status: Fatal familial insomnia,,
1335,Mental Status: Kuru,,
1336,Mental Status: Alzheimer's disease,,
1337,Mental Status: Frontotemporal dementia,,
1338,Mental Status: Lewy body dementia,,
1339,Mental Status: Vascular dementia,,
1340,Mental Status: Parkinson's disease dementia,,
1341,Mental Status: Huntington's disease,,
1342,Mental Status: HIV-associated neurocognitive disorder,,
1343,Mental Status: Neurosyphilis,,
1344,Mental Status: Lyme neuroborreliosis,,
1345,Mental Status: Tuberculous meningitis,,
1346,Mental Status: Fungal meningitis,,
1347,Mental Status: Viral meningitis,,
1348,Mental Status: Bacterial meningitis,,
1349,Mental Status: Encephalitis,,
1350,Mental Status: Herpes simplex encephalitis,,
1351,Mental Status: West Nile virus encephalitis,,
1352,Mental Status: Japanese encephalitis,,
1353,Mental Status: St. Louis encephalitis,,
1354,Mental Status: Eastern equine encephalitis,,
1355,Mental Status: Western equine encephalitis,,
1356,Mental Status: Venezuelan equine encephalitis,,
1357,Mental Status: La Crosse encephalitis,,
1358,Mental Status: Powassan encephalitis,,
1359,Mental Status: Tick-borne encephalitis,,
1360,Mental Status: Rabies encephalitis,,
1361,Mental Status: Progressive multifocal leukoencephalopathy,,
1362,Mental Status: Subacute sclerosing panencephalitis,,
1363,Mental Status: Tropical spastic paraparesis,,
1364,Mental Status: Poliomyelitis,,
1365,Mental Status: Post-polio syndrome,,
1366,Mental Status: Botulism,,
1367,Mental Status: Tetanus,,
1368,Mental Status: Diphtheria,,
1369,Mental Status: Leprosy,,
1370,Mental Status: Bell's palsy,,
1371,Mental Status: Ramsay Hunt syndrome,,
1372,Mental Status: Trigeminal neuralgia,,
1373,Mental Status: Glossopharyngeal neuralgia,,
1374,Mental Status: Occipital neuralgia,,
1375,Mental Status: Meralgia paresthetica,,
1376,Mental Status: Brachial plexopathy,,
1377,Mental Status: Lumbosacral plexopathy,,
1378,Mental Status: Thoracic outlet syndrome,,
1379,Mental Status: Piriformis syndrome,,
1380,Mental Status: Complex regional pain syndrome,,
1381,Mental Status: Phantom limb pain,,
1382,Mental Status: Central pain syndrome,,
1383,Mental Status: Fibromyalgia,,
1384,Mental Status: Chronic fatigue syndrome,,
1385,Mental Status: Sleep disorders,,
1386,Mental Status: Insomnia,,
1387,Mental Status: Hypersomnia,,
1388,Mental Status: Narcolepsy,,
1389,Mental Status: Obstructive sleep apnea,,
1390,Mental Status: Central sleep apnea,,
1391,Mental Status: Restless legs syndrome,,
1392,Mental Status: Periodic limb movement disorder,,
1393,Mental Status: Circadian rhythm sleep-wake disorders,,
1394,Mental Status: Parasomnias,,
1395,Mental Status: REM sleep behavior disorder,,
1396,Mental Status: Nightmare disorder,,
1397,Mental Status: Sleep terror disorder,,
1398,Mental Status: Sleepwalking disorder,,
1399,Mental Status: Confusional arousals,,
1400,Mental Status: Sleep-related eating disorder,,
1401,Mental Status: Exploding head syndrome,,
1402,Mental Status: Hypnagogic hallucinations,,
1403,Mental Status: Hypnopompic hallucinations,,
1404,Mental Status: Sleep paralysis,,
1405,Mental Status: Somatic symptom disorder,,
1406,Mental Status: Illness anxiety disorder,,
1407,Mental Status: Conversion disorder,,
1408,Mental Status: Factitious disorder,,
1409,Mental Status: Malingering,,
1410,Mental Status: Dissociative disorders,,
1411,Mental Status: Dissociative identity disorder,,
1412,Mental Status: Dissociative amnesia,,
1413,Mental Status: Depersonalization/derealization disorder,,
1414,Mental Status: Feeding and eating disorders,,
1415,Mental Status: Anorexia nervosa,,
